PBLT	TOC PROPERTY BACKED LENDING TRUST PLC	ORD 1P	GB00BD0ND667	SHRS	Shares	Financials	Financial Services	24/01/2017	United Kingdom	GBX	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSQ3	SQQ3
TOM	TOMCO ENERGY PLC	ORD NPV	IM00BZBXMN96	SHRS	Shares	Oil & Gas	Oil & Gas	12/06/2017	Isle of Man	GBX	AIM		AMSM	ASM7
THL	TONGAAT HULETT LIMITED	ORD R1	ZAE000096541	SHRS	Shares	Consumer Goods	Food & Beverage	02/07/2007	South Africa	GBX	MAIN MARKET	Standard Shares	SSX4	SXSN
TOOP	TOOPLE PLC	ORD 0.0667P	GB00BZ8TP087	SHRS	Shares	Technology	Technology	10/05/2016	United Kingdom	GBX	MAIN MARKET	Standard Shares	SSQ3	SQS3
TPT	TOPPS TILES PLC	ORD 3 1/3P	GB00B18P5K83	SHRS	Shares	Consumer Services	Retail	01/08/2006	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC5
TLY	TOTALLY PLC	ORD 10P	GB00BYM1JJ00	SHRS	Shares	Health Care	Health Care	15/09/2015	United Kingdom	GBX	AIM		ASQ1	AMQ1
TOT	TOTAL PRODUCE PLC	ORD EUR0.01	IE00B1HDWM43	SHRS	Shares	Consumer Services	Retail	02/01/2007	Ireland	GBX	AIM		ASQ1	AMQ1
TTA	TOTAL S.A.	TOTAL ORD SHS	FR0000120271	SHRS	Shares	Oil & Gas	Oil & Gas	07/11/2007	France	EUR	MAIN MARKET	Standard Shares	SSMU	SMEV
TST	TOUCHSTAR PLC	ORD 5P	GB00BD9YDB55	SHRS	Shares	Technology	Technology	25/05/2016	United Kingdom	GBX	AIM		ASX1	AIMP
TXP	TOUCHSTONE EXPLORATION INC	COM SHS NPV (DI)	CA89156L1085	SHRS	Shares	Oil & Gas	Oil & Gas	26/06/2017	Canada	GBX	AIM		ASQ1	AMQ1
TRP	TOWER RESOURCES PLC	ORD 1P	GB00BZ6D6J81	SHRS	Shares	Oil & Gas	Oil & Gas	07/04/2016	United Kingdom	GBX	AIM		ASX1	AIMP
TOWN	TOWN CENTRE SECURITIES PLC	ORD 25P	GB0003062816	SHRS	Shares	Financials	Real Estate	08/07/2005	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC6
TYT	TOYOTA MOTOR CORPORATION	Y50	JP3633400001	SHRS	Shares	Consumer Goods	Automobiles & Parts	27/09/2004	Japan	JPY	MAIN MARKET	Standard Shares	SSX4	SXSN
TPG	TP GROUP PLC	ORD 1P	GB0030591514	SHRS	Shares	Industrials	Industrial Goods & Services	04/07/2001	United Kingdom	GBX	AIM		ASX1	AIMP
TCAP	TP ICAP PLC	ORD 25P	GB00B1H0DZ51	SHRS	Shares	Financials	Financial Services	19/12/2006	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
TWD	TRACKWISE DESIGNS PLC	ORD 4P	GB00BFYT9999	SHRS	Shares	Industrials	Industrial Goods & Services	31/07/2018	United Kingdom	GBX	AIM		ASQ1	AMQ1
TRCS	TRACSIS PLC	ORD 0.4P	GB00B28HSF71	SHRS	Shares	Technology	Technology	27/11/2007	United Kingdom	GBX	AIM		ASQ1	AMQ1
82FN	TRADER MEDIA EAST LD	GDR (EACH REPR 1 ORD SHS) (144 A)	US89255G1094	DPRS	Depositary receipts	Consumer Services	Media	13/02/2006	United Kingdom	USD	MAIN MARKET	Standard GDRs	MISC	INTM
TME	TRADER MEDIA EAST LD	GDR (EACH REPR 1 ORD SHS) (REG S)	US89255G2084	DPRS	Depositary receipts	Consumer Services	Media	07/02/2006	United Kingdom	USD	MAIN MARKET	Standard GDRs	IOBU	LLLN
TRAF	TRAFALGAR PROPERTY GROUP PLC	ORD 0.1P	GB00B0SP7491	SHRS	Shares	Consumer Goods	Personal & Household Goods	16/07/2013	United Kingdom	GBX	AIM		ASQ1	AMQ1
TRAK	TRAKM8 HOLDINGS PLC	ORD 1P	GB00B0P1RP10	SHRS	Shares	Technology	Technology	29/11/2005	United Kingdom	GBX	AIM		ASX1	AIMP
TRT	TRANSENSE TECHNOLOGIES PLC	ORD 10P	GB00BDHDTH21	SHRS	Shares	Consumer Goods	Automobiles & Parts	24/11/2016	United Kingdom	GBX	AIM		ASX1	AIMP
TGL	TRANSGLOBE ENERGY CORPORATION	CMN SHS NPV (DI)	CA8936621066	SHRS	Shares	Oil & Gas	Oil & Gas	29/06/2018	Canada	GBX	AIM		ASQ1	AMQ1
TSG	TRANS-SIBERIAN GOLD PLC	ORD 10P	GB0033756866	SHRS	Shares	Basic Materials	Basic Resources	25/11/2003	United Kingdom	GBX	AIM		ASQ1	AMQ1
TPK	TRAVIS PERKINS PLC	ORD 10P	GB0007739609	SHRS	Shares	Industrials	Industrial Goods & Services	31/10/2003	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
TET	TREATT PLC	ORD 2P	GB00BKS7YK08	SHRS	Shares	Basic Materials	Chemicals	19/05/2014	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC5
TRG	TR EUROPEAN GROWTH TRUST PLC	ORD 12.5P	GB0009066928	SHRS	Shares	Financials	Financial Services	08/07/2005	United Kingdom	GBX	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSMM	SSC6
TRD	TRIAD GROUP PLC	ORD 1P	GB0009035741	SHRS	Shares	Technology	Technology	24/09/2003	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	SSQ3	SQQ3
TI1	TRIAN INVESTORS 1 LIMITED	ORD NPV	GG00BF52MW15	SHRS	Shares	Financials	Financial Services	27/09/2018	Guernsey	GBX	MAIN MARKET - SFS		SFM1	SFML
TRB	TRIBAL GROUP PLC	ORD 5P	GB0030181522	SHRS	Shares	Technology	Technology	08/07/2005	United Kingdom	GBX	AIM		AMSM	ASM6
TCN	TRICORN GROUP PLC	ORD 10P	GB0009716340	SHRS	Shares	Industrials	Industrial Goods & Services	24/03/2005	United Kingdom	GBX	AIM		ASX1	AIMP
TRI	TRIFAST PLC	ORD 5P	GB0008883927	SHRS	Shares	Industrials	Industrial Goods & Services	19/12/2005	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC7
TRIN	TRINITY EXPLORATION & PRODUCTION PLC	ORD USD0.01	GB00B8JG4R91	SHRS	Shares	Oil & Gas	Oil & Gas	14/02/2013	United Kingdom	GBX	AIM		AMSM	ASM6
TPV1	TRIPLE POINT INCOME VCT PLC	ORD 1P	GB00B29KPN29	SHRS	Shares	Financials	Financial Services	18/02/2008	United Kingdom	GBX	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSX4	SXNC
TPVC	TRIPLE POINT INCOME VCT PLC	C ORD 1P	GB00BGSH2G43	SHRS	Shares	Financials	Financial Services	20/02/2014	United Kingdom	GBX	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSX4	SXNC
TPVD	TRIPLE POINT INCOME VCT PLC	D ORD 1P	GB00BNCBFH30	SHRS	Shares	Financials	Financial Services	03/02/2015	United Kingdom	GBX	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSX4	SXNC
TPVE	TRIPLE POINT INCOME VCT PLC	E ORD 1P	GB00BD89H869	SHRS	Shares	Financials	Financial Services	19/04/2017	United Kingdom	GBX	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSX4	SXNC
SOHO	TRIPLE POINT SOCIAL HOUSING REIT PLC	ORD 1P	GB00BF0P7H59	SHRS	Shares	Financials	Real Estate	08/08/2017	United Kingdom	GBX	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSMM	SSC6
TPOA	TRIPLE POINT VCT 2011 PLC	A ORD 1P	GB00BNCBFM82	SHRS	Shares	Financials	Financial Services	17/03/2015	United Kingdom	GBX	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSX4	SXNC
TPOB	TRIPLE POINT VCT 2011 PLC	B ORD 1P	GB00BYSQV489	SHRS	Shares	Financials	Financial Services	18/04/2016	United Kingdom	GBX	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSX4	SXNC
TSTR	TRI-STAR RESOURCES PLC	ORD 5P	GB00BGDLPW84	SHRS	Shares	Basic Materials	Basic Resources	13/06/2018	United Kingdom	GBX	AIM		ASX1	AIMP
TSTL	TRISTEL PLC	ORD 1P	GB00B07RVT99	SHRS	Shares	Health Care	Health Care	21/03/2007	United Kingdom	GBX	AIM		ASQ1	AMQ1
BBOX	TRITAX BIG BOX REIT PLC	ORD 1P	GB00BG49KP99	SHRS	Shares	Financials	Real Estate	09/12/2013	United Kingdom	GBX	MAIN MARKET	Premium Equity Closed Ended Investment Funds	STMM	F25F
BOXE	TRITAX EUROBOX PLC	ORD EUR0.01 (EUR)	GB00BG382L74	SHRS	Shares	Financials	Financial Services	09/07/2018	United Kingdom	EUR	MAIN MARKET - SFS		SFM1	SFML
EBOX	TRITAX EUROBOX PLC	ORD EUR0.01 (GBP)	GB00BG382L74	SHRS	Shares	Financials	Financial Services	09/07/2018	United Kingdom	GBX	MAIN MARKET - SFS		SFM1	SFML
TIGT	TROY INCOME & GROWTH TRUST PLC	ORD 25P	GB0003708665	SHRS	Shares	Financials	Financial Services	12/12/2006	United Kingdom	GBX	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSMM	SSC6
TRY	TR PROPERTY INVESTMENT TRUST PLC	ORD 25P	GB0009064097	SHRS	Shares	Financials	Financial Services	31/10/2003	United Kingdom	GBX	MAIN MARKET	Premium Equity Closed Ended Investment Funds	STMM	F25F
TRU	TRUFIN PLC	ORD NPV	JE00BYVWJZ03	SHRS	Shares	Financials	Financial Services	21/02/2018	Jersey	GBX	AIM		ASQ1	AMQ1
TTG	TT ELECTRONICS PLC	ORD 25P	GB0008711763	SHRS	Shares	Industrials	Industrial Goods & Services	08/07/2005	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC5
SHIP	TUFTON OCEANIC ASSETS LIMITED	ORD NPV	GG00BDFC1649	SHRS	Shares	Financials	Financial Services	20/12/2017	Guernsey	USD	MAIN MARKET - SFS		SFM2	SFQQ
TUI	TUI AG	ORD REG SHS NPV (DI)	DE000TUAG000	SHRS	Shares	Consumer Services	Travel & Leisure	17/12/2014	Germany	GBX	MAIN MARKET	Premium Equity Commercial Companies	SET1	FS10
TLW	TULLOW OIL PLC	ORD 10P	GB0001500809	SHRS	Shares	Oil & Gas	Oil & Gas	31/10/2003	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
TUNG	TUNGSTEN CORPORATION PLC	ORD 0.438P	GB00B7Z0Q502	SHRS	Shares	Financials	Financial Services	16/10/2013	United Kingdom	GBX	AIM		AMSM	ASM6
39IS	TURKIYE GARANTI BANKASI A.S.	ADS (REPR 1 ORD) (144A)	US9001486029	DPRS	Depositary receipts	Financials	Banks	07/03/2000	Turkey	USD	MAIN MARKET	Standard GDRs	MISC	INTM
TGBD	TURKIYE GARANTI BANKASI A.S.	ADS (REPR 1 ORD LEVEL 1)	US9001487019	DPRS	Depositary receipts	Financials	Banks	27/09/2004	Turkey	USD	MAIN MARKET	Standard GDRs	IOBU	LLLU
98LM	TURKIYE IS BANKASI A.S.	GDR (EACH REPR 1 'C' SHR) (144A)	US9001514085	DPRS	Depositary receipts	Financials	Banks	27/11/2001	Turkey	USD	MAIN MARKET	Standard GDRs	MISC	INTM
TIBD	TURKIYE IS BANKASI A.S.	GDR (EACH REPR 1 'C' SHR) (REG S)	US9001515074	DPRS	Depositary receipts	Financials	Banks	27/09/2004	Turkey	USD	MAIN MARKET	Standard GDRs	IOBU	LLLN
TFIF	TWENTYFOUR INCOME FUND LIMITED	ORD RED 1P	GG00B90J5Z95	SHRS	Shares	Financials	Financial Services	06/03/2013	Guernsey	GBX	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSMM	SSC6
SMIF	TWENTYFOUR SELECT MONTHLY INCOME FUND LIMITED	ORD 1P	GG00BJVDZ946	SHRS	Shares	Financials	Financial Services	10/03/2014	Guernsey	GBX	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSMM	SSC6
TSI	TWO SHIELDS INVESTMENTS PLC	ORD 0.1P	GB00BYQ5L258	SHRS	Shares	Financials	Financial Services	02/11/2015	United Kingdom	GBX	AIM		ASQ1	AMQ1
TYMN	TYMAN PLC	ORD 5P	GB00B29H4253	SHRS	Shares	Industrials	Construction & Materials	12/12/2007	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC5
TYR	TYRATECH INC	COM SHS USD0.001 (DI / REGS)	USU890581080	SHRS	Shares	Basic Materials	Chemicals	01/06/2007	United States	GBX	AIM		ASX1	AIMP
TYRU	TYRATECH INC	COM SHS USD0.001 (DI)	US90239R2031	SHRS	Shares	Basic Materials	Chemicals	27/08/2010	United States	GBX	AIM		ASX1	AIMP
UOS	UAE OIL SERVICES PLC	ORD GBP1.00	IM00BF5G7P11	SHRS	Shares	Financials	Financial Services	25/04/2018	Isle of Man	GBX	MAIN MARKET		SSX3	SQSL
UAI	U AND I GROUP PLC	ORD 50P	GB0002668464	SHRS	Shares	Financials	Real Estate	08/07/2005	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC5
UBI	UBISENSE GROUP PLC	ORD 2P	GB00B3NCXX73	SHRS	Shares	Technology	Technology	22/06/2011	United Kingdom	GBX	AIM		ASQ1	AMQ1
BSUS	UBS ETF	UBS ETF BBM US LIQ CORP SUST HDG GBP DIS	LU1215461598	ETFS	ETFs	Financials	Financial Services	28/09/2018	Switzerland	GBX	MAIN MARKET		ETFS	ETEU
CBSE	UBS ETF	UBSETF BLM BARC MSCI EUR.AR.LIQ.C.EUR	LU1484799769	ETFS	ETFs	Financials	Financial Services	31/01/2017	Switzerland	GBX	MAIN MARKET		ETFS	ETEU
CUIH	UBS ETF	UBSETF BG BAR US LIQ CORP IR-HD USD ADIS	LU1589326013	ETFS	ETFs	Financials	Financial Services	07/08/2017	Switzerland	GBX	MAIN MARKET		ETFS	ETEU
ELOV	UBS ETF	UBSETF FACTOR EMU LOW VOL. H. GBP A-DIS	LU1215455350	ETFS	ETFs	Financials	Financial Services	03/02/2016	Switzerland	GBX	MAIN MARKET		ETFS	ETEU
EMLO	UBS ETF	UBS ETF JPM EM MFELC USD DIS	LU1720938841	ETFS	ETFs	Financials	Financial Services	11/09/2018	Switzerland	GBX	MAIN MARKET		ETFS	ETEU
EPVL	UBS ETF	UBSETF FACTOR EMU PRIME V. H. GBP A-DIS	LU1215453819	ETFS	ETFs	Financials	Financial Services	03/02/2016	Switzerland	GBX	MAIN MARKET		ETFS	ETEU
EQLT	UBS ETF	UBSETF FACTOR EMU QUALITY H. GBP A-DIS	LU1215452332	ETFS	ETFs	Financials	Financial Services	03/02/2016	Switzerland	GBX	MAIN MARKET		ETFS	ETEU
ETSY	UBS ETF	UBSETF FACTOR EMU TS YIELD H. GBP A-DIS	LU1215456754	ETFS	ETFs	Financials	Financial Services	03/02/2016	Switzerland	GBX	MAIN MARKET		ETFS	ETEU
EUFM	UBS ETF	UBS ETF EMU SEL FAC MIX EUR ACC	LU1804202403	ETFS	ETFs	Financials	Financial Services	09/07/2018	Switzerland	GBX	MAIN MARKET		ETFS	ETEU
JPSR	UBS ETF	UBSETF MSCI JAPAN SOC. RESPON. JPY A-DIS	LU1230561679	ETFS	ETFs	Financials	Financial Services	28/08/2015	Switzerland	GBX	MAIN MARKET		ETFS	ETEU
SBEG	UBS ETF	UBSETF BLM BARC USD EMMA SOVER GBP A-DIS	LU1324516480	ETFS	ETFs	Financials	Financial Services	10/05/2016	Switzerland	GBX	MAIN MARKET		ETFS	ETEU
SBEM	UBS ETF	UBSETF BLM BARC USD EMMA SOVER USD A-DIS	LU1324516050	ETFS	ETFs	Financials	Financial Services	10/02/2016	Switzerland	GBX	MAIN MARKET		ETFS	ETEU
SEMC	UBS ETF	UBSETF JPM USD EM DIV BOND 1-5 USD ADIS	LU1645385839	ETFS	ETFs	Financials	Financial Services	13/11/2017	Switzerland	GBX	MAIN MARKET		ETFS	ETEU
UB00	UBS ETF	UBS ETF - EURO STOXX 50 A-DIS	LU0136234068	ETFS	ETFs	Financials	Financial Services	28/11/2013	Switzerland	EUR	MAIN MARKET		ETF2	EFEU
UB01	UBS ETF	UBS ETF EURO STOXX 50 (EUR) A-DIS	LU0136234068	ETFS	ETFs	Financials	Financial Services	28/06/2012	Switzerland	GBX	MAIN MARKET		ETFS	ETEN
UB02	UBS ETF	UBS ETF MSCI JAPAN (JPY) A-DIS	LU0136240974	ETFS	ETFs	Financials	Financial Services	28/06/2012	Switzerland	GBX	MAIN MARKET		ETFS	ETEN
UB03	UBS ETF	UBS ETF FTSE 100 (GBP) A-DIS	LU0136242590	ETFS	ETFs	Financials	Financial Services	28/06/2012	Switzerland	GBX	MAIN MARKET		ETFS	ETEN
UB06	UBS ETF	UBS ETF MSCI EMU (EUR) A-DIS	LU0147308422	ETFS	ETFs	Financials	Financial Services	28/06/2012	Switzerland	GBX	MAIN MARKET		ETFS	ETEN
UB0C	UBS ETF	UBSETF MSCI JAPAN HGBP A-ACC	LU1169822423	ETFS	ETFs	Financials	Financial Services	03/08/2017	Switzerland	GBX	MAIN MARKET		ETFS	ETEU
UB0D	UBS ETF	UBSETF MSCI JAPAN HGBP A-DIS	LU1169822340	ETFS	ETFs	Financials	Financial Services	03/08/2017	Switzerland	GBX	MAIN MARKET		ETFS	ETEU
UB0E	UBS ETF	UBSETF MSCI EMU HGBP A-ACC	LU1169820138	ETFS	ETFs	Financials	Financial Services	03/08/2017	Switzerland	GBX	MAIN MARKET		ETFS	ETEU
UB0F	UBS ETF	UBSETF MSCI EMU HGBP A-DIS	LU1169819981	ETFS	ETFs	Financials	Financial Services	03/08/2017	Switzerland	GBX	MAIN MARKET		ETFS	ETEU
UB12	UBS ETF	UBS ETF MSCI EUROPE (EUR) A-DIS	LU0446734104	ETFS	ETFs	Financials	Financial Services	11/06/2012	Switzerland	GBX	MAIN MARKET		ETFS	ETEU
UB17	UBS ETF	UBS ETF MSCI EMU VALUE (EUR) A-DIS	LU0446734369	ETFS	ETFs	Financials	Financial Services	28/06/2012	Switzerland	GBX	MAIN MARKET		ETFS	ETEN
UB20	UBS ETF	UBS ETF MSCI PACIFIC (EX JAPAN) (USD) A	LU0446734526	ETFS	ETFs	Financials	Financial Services	28/06/2012	Switzerland	GBX	MAIN MARKET		ETFS	ETEN
UB23	UBS ETF	UBS ETF MSCI CANADA (CAD) A-DIS	LU0446734872	ETFS	ETFs	Financials	Financial Services	28/06/2012	Switzerland	GBX	MAIN MARKET		ETFS	ETEN
UB30	UBS ETF	UBS ETF - MSCI EMERGING MARKETSA-DIS	LU0480132876	ETFS	ETFs	Financials	Financial Services	28/11/2013	Switzerland	USD	MAIN MARKET		ETF2	EFEU
UB32	UBS ETF	UBS ETF MSCI EMERGING MARKETS (USD)A-DIS	LU0480132876	ETFS	ETFs	Financials	Financial Services	28/06/2012	Switzerland	GBX	MAIN MARKET		ETFS	ETEN
UB39	UBS ETF	UBS ETF MSCI EMU SOCIALLY RESP UCITS	LU0629460675	ETFS	ETFs	Financials	Financial Services	28/06/2012	Switzerland	GBX	MAIN MARKET		ETFS	ETEN
UB45	UBS ETF	UBS ETF MSCI PACIFIC SOCIALLY RESPONSIBA	LU0629460832	ETFS	ETFs	Financials	Financial Services	28/06/2012	Switzerland	GBX	MAIN MARKET		ETFS	ETEN
UB69	UBS ETF	UBS ETF MSCI EMU SMALL CAP (EUR) A-DIS	LU0671493277	ETFS	ETFs	Financials	Financial Services	28/06/2012	Switzerland	GBX	MAIN MARKET		ETFS	ETEN
UB74	UBS ETF	UBS ETF BLM BARC US 1-3 YEAR TREASURY BD	LU0721552544	ETFS	ETFs	Financials	Financial Services	28/06/2012	Switzerland	GBX	MAIN MARKET		ETFS	ETEN
UB82	UBS ETF	UBS ETF BLM BARC US 7-10YEAR TREASURY BD	LU0721552973	ETFS	ETFs	Financials	Financial Services	28/06/2012	Switzerland	GBX	MAIN MARKET		ETFS	ETEN
UB89	UBS ETF	UBS ETF MARKIT IBOXX E GERMANY 1-3 (EUR)	LU0721553351	ETFS	ETFs	Financials	Financial Services	28/06/2012	Switzerland	GBX	MAIN MARKET		ETFS	ETEN
UB99	UBS ETF	UBS ETF MARKIT IBOXX E LIQUID CORPORATES	LU0721553864	ETFS	ETFs	Financials	Financial Services	28/06/2012	Switzerland	GBX	MAIN MARKET		ETFS	ETEN
UBEU	UBS ETF	UBSETF MSCI EUROPE HGBP A-ACC	LU1589328068	ETFS	ETFs	Financials	Financial Services	27/06/2017	Switzerland	GBX	MAIN MARKET		ETFS	ETEU
UBIF	UBS ETF	UBSETF BG BAR EUR INFL LNK 1-10 EUR ADIS	LU1645380368	ETFS	ETFs	Financials	Financial Services	13/11/2017	Switzerland	GBX	MAIN MARKET		ETFS	ETEU
UBTL	UBS ETF	UBSETF BLM BARC TIPS 10+ USD A-DIS	LU1459802754	ETFS	ETFs	Financials	Financial Services	25/11/2016	Switzerland	GBX	MAIN MARKET		ETFS	ETEU
UBTP	UBS ETF	UBSETF BLM BARC TIPS1-10 HD GBP A-ACC	LU1459801947	ETFS	ETFs	Financials	Financial Services	25/11/2016	Switzerland	GBX	MAIN MARKET		ETFS	ETEU
UBTS	UBS ETF	UBSETF BLM BARC TIPS1-10 USD A-DIS	LU1459801434	ETFS	ETFs	Financials	Financial Services	25/11/2016	Switzerland	GBX	MAIN MARKET		ETFS	ETEU
UBXX	UBS ETF	UBS ETF JPM USD EM DIV 1-5GD	LU1645386647	ETFS	ETFs	Financials	Financial Services	02/03/2018	Switzerland	GBX	MAIN MARKET		ETFS	ETEU
UC44	UBS ETF	UBS ETF MSCI WORLD SOCIALLY RESPONSIBLEA	LU0629459743	ETFS	ETFs	Financials	Financial Services	21/09/2012	Switzerland	GBX	MAIN MARKET		ETFS	ETEU
UC46	UBS ETF	UBS ETF MSCI USA SOCIALLY RESP UCITS	LU0629460089	ETFS	ETFs	Financials	Financial Services	21/09/2012	Switzerland	GBX	MAIN MARKET		ETFS	ETEU
UC55	UBS ETF	UBS ETF MSCI WORLD (USD) A-DIS	LU0340285161	ETFS	ETFs	Financials	Financial Services	10/07/2013	Switzerland	GBX	MAIN MARKET		ETFS	ETEU
UC63	UBS ETF	UBS ETF-MSCI UNITED KINGDOM A-DIS	LU0937836467	ETFS	ETFs	Financials	Financial Services	28/11/2013	Switzerland	GBX	MAIN MARKET		ETFS	ETEU
UC64	UBS ETF	UBS ETF-MSCI UNITED KINGDOM A-ACC	LU0950670850	ETFS	ETFs	Financials	Financial Services	28/11/2013	Switzerland	GBX	MAIN MARKET		ETFS	ETEU
UC65	UBS ETF	UBS ETF - MSCI JAPAN UCITS ETF(JPY)A-DIS	LU0136240974	ETFS	ETFs	Financials	Financial Services	28/11/2013	Switzerland	USD	MAIN MARKET		ETF2	EFEU
UC67	UBS ETF	UBS ETF - MSCI USA UCITS ETF (USD) A-DIS	LU0136234654	ETFS	ETFs	Financials	Financial Services	23/09/2014	Switzerland	USD	MAIN MARKET		ETFS	ETEU
UC68	UBS ETF	UBS ETF - MSCI WORLD UCITS ETF(USD)A-DIS	LU0340285161	ETFS	ETFs	Financials	Financial Services	28/11/2013	Switzerland	USD	MAIN MARKET		ETF2	EFEU
UC76	UBS ETF	UBS ETF BLM BARC US LIQUID CRP USD A-DIS	LU1048316647	ETFS	ETFs	Financials	Financial Services	10/11/2014	Switzerland	USD	MAIN MARKET		ETFS	ETEU
UC79	UBS ETF	UBS ETF MSCI EM SOCIALLY RESP USD A-DIS	LU1048313891	ETFS	ETFs	Financials	Financial Services	23/09/2014	Switzerland	GBX	MAIN MARKET		ETFS	ETEU
UC81	UBS ETF	UBSETF BLM BARC US LIQ CRP 1-5 USD A-DIS	LU1048314949	ETFS	ETFs	Financials	Financial Services	05/12/2014	Switzerland	GBX	MAIN MARKET		ETFS	ETEU
UC82	UBS ETF	UBSETF BLM BARC US LIQ CRP 1-5 HD TO GBP	LU1048315326	ETFS	ETFs	Financials	Financial Services	05/12/2014	Switzerland	GBX	MAIN MARKET		ETFS	ETEU
UC84	UBS ETF	UBS ETF BLM BARC US LIQUID CRP USD A-DIS	LU1048316647	ETFS	ETFs	Financials	Financial Services	10/11/2014	Switzerland	GBX	MAIN MARKET		ETF2	EFEU
UC85	UBS ETF	UBS ETF BLM BARC US LIQ CRP HD TO GBP AD	LU1048317298	ETFS	ETFs	Financials	Financial Services	10/11/2014	Switzerland	GBX	MAIN MARKET		ETFS	ETEU
UC86	UBS ETF	UBSETF BLM BARC US LIQ CRP 1-5 USD A-DIS	LU1048314949	ETFS	ETFs	Financials	Financial Services	05/12/2014	Switzerland	USD	MAIN MARKET		ETF2	EFEU
UC87	UBS ETF	UBSETF MSCI CANADA HDG TO GBP A-ACC	LU1130156323	ETFS	ETFs	Financials	Financial Services	06/03/2015	Switzerland	GBX	MAIN MARKET		ETFS	ETEU
UC89	UBS ETF	UBSETF MSCI EMU HDG TO USD A-DIS	LU0937835576	ETFS	ETFs	Financials	Financial Services	13/02/2015	Switzerland	USD	MAIN MARKET		ETFS	ETEU
UC93	UBS ETF	UBSETF MSCI SWITZERLAND HDG TO GBP A-ACC	LU1169830525	ETFS	ETFs	Financials	Financial Services	11/06/2015	Switzerland	GBX	MAIN MARKET		ETFS	ETEU
UC94	UBS ETF	UBSETF MSCI SWITZERLAND HDG TO GBP A-DIS	LU1169830442	ETFS	ETFs	Financials	Financial Services	11/06/2015	Switzerland	GBX	MAIN MARKET		ETFS	ETEU
UC97	UBS ETF	UBSETF BLM BARC US LIQ CRP SUS USD A-DIS	LU1215461085	ETFS	ETFs	Financials	Financial Services	01/09/2015	Switzerland	USD	MAIN MARKET		ETFS	ETEU
UC98	UBS ETF	UBSETF BLM BARC US LIQ CRP SUS USD A-DIS	LU1215461085	ETFS	ETFs	Financials	Financial Services	01/09/2015	Switzerland	GBX	MAIN MARKET		ETF2	EFEU
UD02	UBS ETF	UBSETF FACTOR M. EMU LOW VOL. EUR A-DIS	LU1215454460	ETFS	ETFs	Financials	Financial Services	23/09/2015	Switzerland	GBX	MAIN MARKET		ETFS	ETEU
UD03	UBS ETF	UBSETF FACTOR EMU PRIME VAL. EUR A-DIS	LU1215452928	ETFS	ETFs	Financials	Financial Services	23/09/2015	Switzerland	GBX	MAIN MARKET		ETFS	ETEU
UD04	UBS ETF	UBSETF FACTOR EMU QUALITY EUR A-DIS	LU1215451524	ETFS	ETFs	Financials	Financial Services	23/09/2015	Switzerland	GBX	MAIN MARKET		ETFS	ETEU
UD05	UBS ETF	UBSETF FACTOR EMU T. S. YIELD EUR A-DIS	LU1215455947	ETFS	ETFs	Financials	Financial Services	23/09/2015	Switzerland	GBX	MAIN MARKET		ETFS	ETEU
BCCU	UBS ETFS PLC	UBSETF BLOOMBERG COMMODITY CMCI A-DIS	IE00BYYLVH00	ETFS	ETFs	Financials	Financial Services	15/06/2017	Ireland	USD	MAIN MARKET		ETFS	ETEU
CXAP	UBS ETFS PLC	UBSETF CMCI EX-AGRICULTURE USD	IE00BZ2GV965	ETFS	ETFs	Financials	Financial Services	10/05/2016	Ireland	GBX	MAIN MARKET		ETF2	EFEU
CXAU	UBS ETFS PLC	UBSETF CMCI EX-AGRICULTURE USD	IE00BZ2GV965	ETFS	ETFs	Financials	Financial Services	10/05/2016	Ireland	USD	MAIN MARKET		ETFS	ETEU
