65RJ	HSBC BANK PLC	WRT LKD A ORDS BEIJING K TECH 15/01/25	GB00BVG2SB38	SDRV	Securitised derivatives			26/01/2015	15/01/2025	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
65XD	HSBC BANK PLC	WTS LKD ORDS JAMMU&KASHMIR BK 19/09/23	GB00BF23J604	SDRV	Securitised derivatives			27/09/2013	19/09/2023	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
65XL	HSBC BANK PLC	WTS LKD ORDS JMT AUTO LTD 19/09/23	GB00BF23FR38	SDRV	Securitised derivatives			27/09/2013	19/09/2023	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
67BQ	HSBC BANK PLC	MRKT ACC WTS LKD TO ORD A SHS 20/11/20	GB00BD0RGW55	SDRV	Securitised derivatives			19/04/2017	20/11/2020	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CRTR	UIDR
67BR	HSBC BANK PLC	WTS LKD ORDS A POLY REAL EST 25/09/23	GB00BF313N86	SDRV	Securitised derivatives			30/09/2013	25/09/2023	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
67DM	HSBC BANK PLC	MRKT ACC WTS LKD TO ORD SHS HPG 20/11/20	GB00BDHSYN86	SDRV	Securitised derivatives			24/04/2017	20/11/2020	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CRTR	UIDR
67DS	HSBC BANK PLC	MRKT ACC WTS LKD TO A SHS SHC 20/11/20	GB00BYQJ0Y20	SDRV	Securitised derivatives			24/04/2017	20/11/2020	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CRTR	UIDR
67FI	HSBC BANK PLC	WTS LKD ORDS A INNER MONGOLIA 25/09/23	GB00BF313M79	SDRV	Securitised derivatives			30/09/2013	25/09/2023	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
67MG	HSBC BANK PLC	WRTS LKD A ORDS XJ ELCT CO 03/07/24	GB00BP0S1Q15	SDRV	Securitised derivatives			10/07/2014	03/07/2024	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
67MI	HSBC BANK PLC	WRTS LKD ORDS CADILA HEALTHCARE 18/06/24	GB00BNG8K192	SDRV	Securitised derivatives			26/06/2014	18/06/2024	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
67MN	HSBC BANK PLC	WRTS LKD ORDS IPCA LABS 18/06/24	GB00BNG8K424	SDRV	Securitised derivatives			26/06/2014	18/06/2024	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
67MO	HSBC BANK PLC	WRTS LKD ORDS INDIABULLS HSG 18/06/24	GB00BNG8K531	SDRV	Securitised derivatives			26/06/2014	18/06/2024	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
67MP	HSBC BANK PLC	WRTS LKD ORDS CUMMINS INDIA 18/06/24	GB00BNG8K200	SDRV	Securitised derivatives			26/06/2014	18/06/2024	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
67MT	HSBC BANK PLC	WRTS LKD ORDS YES BNK 18/06/24	GB00BNG8K317	SDRV	Securitised derivatives			26/06/2014	18/06/2024	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
67QC	HSBC BANK PLC	WTS LKD ORDS SUN TV NETWORK 18/06/24	GB00BNFXBW36	SDRV	Securitised derivatives			23/06/2014	18/06/2024	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
67QY	HSBC BANK PLC	WL ORD A GUANGDONG ALPHA ANI 05/06/24	GB00BN7PQY48	SDRV	Securitised derivatives			12/06/2014	05/06/2024	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
67TC	HSBC BANK PLC	WTS LNKD TO ORD LARSEN&TOUBRO 12/11/18	GB00B3FJ3W56	SDRV	Securitised derivatives			04/12/2008	12/11/2018	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
67UA	HSBC BANK PLC	WTS LKD A ORDS PIN AN INS 23/06/24	GB00BNFXBT07	SDRV	Securitised derivatives			23/06/2014	23/06/2024	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
67UL	HSBC BANK PLC	WTS LKD A ORDS CHI CON BNK 23/06/24	GB00BNFXBV29	SDRV	Securitised derivatives			23/06/2014	23/06/2024	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
68BQ	HSBC BANK PLC	MAWS LKD ORD SHS VIETNAM DAIRY 20/11/20	GB00BDVK9S05	SDRV	Securitised derivatives			12/05/2017	20/11/2020	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CRTR	UIDR
68BY	HSBC BANK PLC	MAWS LKD ORD A SHS HAM AUTO 20/11/20	GB00BDVK9V34	SDRV	Securitised derivatives			12/05/2017	20/11/2020	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CRTR	UIDR
68CA	HSBC BANK PLC	WRNTS LKD ORD SHS 29/07/24	GB00BP852498	SDRV	Securitised derivatives			05/08/2014	29/07/2024	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
69ST	HSBC BANK PLC	WTS LKD ORDS FUTURE LIFESTYLE 06/10/23	GB00BFLQH664	SDRV	Securitised derivatives			14/10/2013	06/10/2023	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
69ZQ	HSBC BANK PLC	WTS LKD ORDS GLAX PHAR 18/06/24	GB00BNFXBX43	SDRV	Securitised derivatives			23/06/2014	18/06/2024	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
70AI	HSBC BANK PLC	WL ORD A ZHE JIANG DAILY MEDIA 05/06/24	GB00BN7PR293	SDRV	Securitised derivatives			12/06/2014	05/06/2024	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
70AP	HSBC BANK PLC	WL ORD A JISHI MEDIA CO 05/06/24	GB00BN7PR301	SDRV	Securitised derivatives			12/06/2014	05/06/2024	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
70MY	HSBC BANK PLC	WL ORD A GUANGDONG ADVERT 05/06/24	GB00BN7PQZ54	SDRV	Securitised derivatives			12/06/2014	05/06/2024	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
70NA	HSBC BANK PLC	WL ORD A SHAANXI COAL IND 05/06/24	GB00BN7PQV17	SDRV	Securitised derivatives			12/06/2014	05/06/2024	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
70NI	HSBC BANK PLC	WL ORD A SHENZHEN MTC CO LTD 05/06/24	GB00BN7PR186	SDRV	Securitised derivatives			12/06/2014	05/06/2024	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
70NO	HSBC BANK PLC	WL ORD A ZHENENG ELECTRIC POWER 05/06/24	GB00BN7PQW24	SDRV	Securitised derivatives			12/06/2014	05/06/2024	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
70OE	HSBC BANK PLC	WL ORD A INNER MONGOLIA YILI 05/06/24	GB00BN7PQX31	SDRV	Securitised derivatives			12/06/2014	05/06/2024	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
70OI	HSBC BANK PLC	WRNTS LKD ORD SHS 12/08/24	GB00BQ15VB33	SDRV	Securitised derivatives			19/08/2014	12/08/2024	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
70OJ	HSBC BANK PLC	WRNTS LKD ORD A SHS 12/08/24	GB00BQ15VC40	SDRV	Securitised derivatives			19/08/2014	12/08/2024	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
70TF	HSBC BANK PLC	WTS LKD ORDS TORR PHAR 18/06/24	GB00BNFXBZ66	SDRV	Securitised derivatives			23/06/2014	18/06/2024	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
70TG	HSBC BANK PLC	WL ORD A SHENZEN AISIDI CO 05/06/24	GB00BN7PR079	SDRV	Securitised derivatives			12/06/2014	05/06/2024	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
70TV	HSBC BANK PLC	WTS LKD ORDS REL CAP 18/06/24	GB00BNFXBY59	SDRV	Securitised derivatives			23/06/2014	18/06/2024	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
70ZM	HSBC BANK PLC	MAWS LKD ORD A MLS CO 20/11/20	GB00BZ30JR15	SDRV	Securitised derivatives			31/05/2017	20/11/2020	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CRTR	UIDR
71KM	HSBC BANK PLC	MAWS LKD A ORDS GOERTEK 20/11/20	GB00BF2NY659	SDRV	Securitised derivatives			14/06/2017	20/11/2020	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CRTR	UIDR
71OI	HSBC BANK PLC	WRNTS LKD ORD SHS 08/08/24	GB00BPZ5D727	SDRV	Securitised derivatives			19/08/2014	08/08/2024	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
71QC	HSBC BANK PLC	MKT ACESS WRNTS ORD A SHR 20/11/20	GB00BF2NXQ83	SDRV	Securitised derivatives			09/06/2017	20/11/2020	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
71QE	HSBC BANK PLC	MKT ACESS WRNTS ORD A SHR 20/11/20	GB00BF2NXN52	SDRV	Securitised derivatives			13/06/2017	20/11/2020	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
71QK	HSBC BANK PLC	MKT ACESS WRNTS ORD A SHR 20/11/20	GB00BF2NXM46	SDRV	Securitised derivatives			13/06/2017	20/11/2020	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
71SZ	HSBC BANK PLC	MKT ACESS WRNTS ORD A SHR 20/11/20	GB00BF2NXP76	SDRV	Securitised derivatives			13/06/2017	20/11/2020	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
71ZP	HSBC BANK PLC	WTS LKD ORD HI TECH CORP 03/06/24	GB00BMSK1F70	SDRV	Securitised derivatives			09/06/2014	03/06/2024	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
72IQ	HSBC BANK PLC	MAWS LKD ORD SHS DR. REDDYS LAB 19/11/18	GB00BYSXFG91	SDRV	Securitised derivatives			27/11/2015	19/11/2018	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
72SV	HSBC BANK PLC	MRKT ACC WTS LKD ORD A SHS 20/11/20	GB00BYW5MT32	SDRV	Securitised derivatives			16/06/2017	20/11/2020	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CRTR	UIDR
72UN	HSBC BANK PLC	MRKT ACC WTS LKD ORD A SHS 20/11/20	GB00BYW5MW60	SDRV	Securitised derivatives			16/06/2017	20/11/2020	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CRTR	UIDR
73FC	HSBC BANK PLC	MRKT ACC WTS LKD ORD SHS 18/06/2020	GB00BF3NK110	SDRV	Securitised derivatives			21/06/2017	18/06/2020	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CRTR	UIDR
73FO	HSBC BANK PLC	MRKT ACC NTS LKD ORD SHS 22/06/2020	XS1636494970	SDRV	Securitised derivatives			21/06/2017	22/06/2020	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CRTR	UIDR
73JX	HSBC BANK PLC	MAWS LKD ORD A BOHAI LSG CO 03/12/18	GB00BZ5ZW193	SDRV	Securitised derivatives			08/12/2015	03/12/2018	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CRTR	UIDR
73JY	HSBC BANK PLC	MAWS LKD ORD A ZHONGTIAN 03/12/18	GB00BZ5ZW201	SDRV	Securitised derivatives			08/12/2015	03/12/2018	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CRTR	UIDR
73KD	HSBC BANK PLC	MAWS LKD ORD A SHANGHAI 2345 03/12/18	GB00BZ5ZW425	SDRV	Securitised derivatives			08/12/2015	03/12/2018	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CRTR	UIDR
73KF	HSBC BANK PLC	WTS LKD ORD HDFC LTD 23/05/24	GB00BMW3QC42	SDRV	Securitised derivatives			29/05/2014	23/05/2024	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
73MN	HSBC BANK PLC	MAWS LKD ORD A SINOTRANS AIR 03/12/18	GB00BZ5ZWV96	SDRV	Securitised derivatives			08/12/2015	03/12/2018	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CRTR	UIDR
73PH	HSBC BANK PLC	MAWS LKD ORD A WANDA CIN 03/12/18	GB00BZ5ZW532	SDRV	Securitised derivatives			08/12/2015	03/12/2018	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CRTR	UIDR
74CP	HSBC BANK PLC	WNTS LKD ORD SHS SHREN & CO LTD 23/07/24	GB00BPCX2N87	SDRV	Securitised derivatives			30/07/2014	23/07/2024	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
74CQ	HSBC BANK PLC	WNTS LKD ORD JINDAL STEEL&POWER 02/05/24	GB00BMBN2L63	SDRV	Securitised derivatives			09/05/2014	02/05/2024	United Kingdom	EUR	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
74TF	HSBC BANK PLC	MAWS LKD ORD A SHS CITIC HEAVY 03/12/18	GB00BZ5ZWS67	SDRV	Securitised derivatives			14/12/2015	03/12/2018	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
74TO	HSBC BANK PLC	MAWS LKD ORD A SHS JUNEYAO AIR 03/12/18	GB00BZ5ZWT74	SDRV	Securitised derivatives			14/12/2015	03/12/2018	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
74TQ	HSBC BANK PLC	MAWS LKD ORD A SHS CECEP 03/12/18	GB00BZ5ZWQ44	SDRV	Securitised derivatives			14/12/2015	03/12/2018	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
75AS	HSBC BANK PLC	WRTS LKD ORDS CHONGQING C AUTO 10/02/25	GB00BVG7GL43	SDRV	Securitised derivatives			17/02/2015	10/02/2025	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
75GK	HSBC BANK PLC	WRTS LKD ORDS BOSCH LIMITED 25/02/25	GB00BW1YXV63	SDRV	Securitised derivatives			04/03/2015	25/02/2025	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
75GM	HSBC BANK PLC	WRTS LKD ORDS TATA POWER CO LTD 25/02/25	GB00BW1YYJ19	SDRV	Securitised derivatives			04/03/2015	25/02/2025	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
75KT	HSBC BANK PLC	WRTS LKD ORDS AMARA RAJA BATTRS 03/03/25	GB00BW9H6D02	SDRV	Securitised derivatives			10/03/2015	03/03/2025	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
75MD	HSBC BANK PLC	WRTS LKD ORDS GUJARAT PIPAVAV P 03/03/25	GB00BW9HCL06	SDRV	Securitised derivatives			10/03/2015	03/03/2025	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
75MF	HSBC BANK PLC	WRTS LKD ORDS BRITANNIA IND 03/03/25	GB00BW9HM874	SDRV	Securitised derivatives			10/03/2015	03/03/2025	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
75NH	HSBC BANK PLC	MANS LKD TO ORD SHS 08/07/20	XS1645232098	SDRV	Securitised derivatives			06/07/2017	08/07/2020	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CRTR	UIDR
75RV	HSBC BANK PLC	MRKT ACS WRNT LKD DUE 06/07/20	GB00BF1Y2433	SDRV	Securitised derivatives			10/07/2017	06/07/2020	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CRTR	UIDR
75SN	HSBC BANK PLC	WTS PETROVIETNAM & CHEMICAL JSC 01/04/21	GB00B6Z5ZG21	SDRV	Securitised derivatives			20/09/2011	01/04/2021	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
75TA	HSBC BANK PLC	WTS LNKD BHARAT HEAVY 13/09/21	GB00B6Z3CP45	SDRV	Securitised derivatives			20/09/2011	13/09/2021	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
75TR	HSBC BANK PLC	WTS LNKD ORDS CHUNGWA TEL 13/09/21	GB00B6TP1K46	SDRV	Securitised derivatives			21/09/2011	13/09/2021	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
75TS	HSBC BANK PLC	WTS LNKD A ORDS GLODON SOFTWR 13/09/21	GB00B407M353	SDRV	Securitised derivatives			21/09/2011	13/09/2021	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
75WV	HSBC BANK PLC	MKT ACC WTS TO LKD ORD A SHS 06/07/20	GB00BF2DCJ48	SDRV	Securitised derivatives			13/07/2017	06/07/2020	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CRTR	UIDR
75XB	HSBC BANK PLC	WRTS LKD ORDS WUHAN DEPT 11/03/25	GB00BWC4YM32	SDRV	Securitised derivatives			18/03/2015	11/03/2025	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
75YI	HSBC BANK PLC	WRNT LKD ORD A SHS TCL CORP 13/03/25	GB00BWD1TP11	SDRV	Securitised derivatives			20/03/2015	13/03/2025	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
75ZO	HSBC BANK PLC	WRNT LKD A SHS ORIENT SEC COM 17/03/25	GB00BWDP7710	SDRV	Securitised derivatives			23/03/2015	17/03/2025	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
75ZP	HSBC BANK PLC	WRNT MIANYANG FULIN PREC MACH 17/03/25	GB00BWDBLP55	SDRV	Securitised derivatives			23/03/2015	17/03/2025	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
75ZQ	HSBC BANK PLC	WRNT LKD SHANGHAI ELEC PWR 16/03/25	GB00BWDBF209	SDRV	Securitised derivatives			23/03/2015	16/03/2025	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
76AT	HSBC BANK PLC	WRTS LKD ORDS CHANGZHOU TRONLY 17/03/25	GB00BWDPBZ75	SDRV	Securitised derivatives			24/03/2015	17/03/2025	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
76II	HSBC BANK PLC	WTS LKD TO ORD SHR UTD.SPIRITS 22/10/18	GB00B3F1XJ80	SDRV	Securitised derivatives			26/11/2008	22/10/2018	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
76IS	HSBC BANK PLC	WRNT INNER MONGOLIA YILI IND 25/03/25	GB00BWK23Y49	SDRV	Securitised derivatives			01/04/2015	25/03/2025	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
76IY	HSBC BANK PLC	WRNT LKD LKD A GUOYUAN SEC 25/03/25	GB00BWK1XV87	SDRV	Securitised derivatives			01/04/2015	25/03/2025	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
76MC	HSBC BANK PLC	WT JNGSU JIN TNG LNG FLUID MACH 26/03/25	GB00BWNH0Q74	SDRV	Securitised derivatives			02/04/2015	26/03/2025	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
76MD	HSBC BANK PLC	WT JNGSU YNG BREW JNT STCK 26/03/25	GB00BW4P2642	SDRV	Securitised derivatives			02/04/2015	26/03/2025	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
76RC	HSBC BANK PLC	WRT LKD SHS OIL& NAT GAS CORP 02/04/25	GB00BWSW8K70	SDRV	Securitised derivatives			09/04/2015	02/04/2025	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
76SS	HSBC BANK PLC	WRNT SHANGHAI NW HUANGPU RL EST 08/04/25	GB00BWV0H674	SDRV	Securitised derivatives			15/04/2015	08/04/2025	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
76YX	HSBC BANK PLC	MAW LKD ORD A SHRS GUANGDONG 27/11/18	GB00BYZ4FM16	SDRV	Securitised derivatives			04/12/2015	27/11/2018	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CRTR	UIDR
77AQ	HSBC BANK PLC	WL OS IDEA CELLULAR LD  25/11/19	GB00B42W5403	SDRV	Securitised derivatives			18/12/2009	25/11/2019	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
77IT	HSBC BANK PLC	WRTS LNK ORDS VOLT LTD 11/04/25	GB00BVYV1R98	SDRV	Securitised derivatives			20/04/2015	11/04/2025	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
77RD	HSBC BANK PLC	WRT LKD ORD SHS HINDUSTAN ZINC 16/04/25	GB00BWX5X736	SDRV	Securitised derivatives			23/04/2015	16/04/2025	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
77TX	HSBC BANK PLC	WTS LKD A SHS CHONGQING AUTO 09/06/20	GB00B3PQW963	SDRV	Securitised derivatives			16/09/2010	09/06/2020	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
77TY	HSBC BANK PLC	WTS LKD A SHS BEIJING YANGJING 03/06/20	GB00B5M7DV59	SDRV	Securitised derivatives			16/09/2010	03/06/2020	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
77YT	HSBC BANK PLC	WTS LKD TO ORD A SHS SHANGHAI 22/06/20	GB00B3Q66R15	SDRV	Securitised derivatives			15/07/2010	22/06/2020	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
77YU	HSBC BANK PLC	WTS LKD TO ORD A SHS JIANGSU 22/06/20	GB00B68XG608	SDRV	Securitised derivatives			15/07/2010	22/06/2020	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
77YV	HSBC BANK PLC	WTS LKD TO ORD A HELIONGJIANG 04/06/20	GB00B5TZNZ60	SDRV	Securitised derivatives			15/07/2010	04/06/2020	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
77YW	HSBC BANK PLC	WTS LKD TO ORD A SHS CHONGQING 04/06/20	GB00B5NKKX43	SDRV	Securitised derivatives			15/07/2010	04/06/2020	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
78AS	HSBC BANK PLC	WL ORD AS DONGFENG AUTOMOBILE 17/06/20	GB00B637S279	SDRV	Securitised derivatives			26/07/2010	17/06/2020	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
78BA	HSBC BANK PLC	WL ORD AS SHENZHEN 04/06/20	GB00B60FGB96	SDRV	Securitised derivatives			26/07/2010	04/06/2020	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
78BB	HSBC BANK PLC	WL ORD AS EVERBRIGHT SECS 07/04/20	GB00B5BP3544	SDRV	Securitised derivatives			26/07/2010	07/04/2020	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
78BJ	HSBC BANK PLC	WTS LKD ORD SK TELECOM CO LD 30/04/20	GB00B53XQF71	SDRV	Securitised derivatives			29/07/2010	30/04/2020	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
78CE	HSBC BANK PLC	WTS LKD A SHS XINJIANG 11/06/20	GB00B3MWB566	SDRV	Securitised derivatives			27/07/2010	11/06/2020	United Kingdom	USD	MAIN MARKET	Standard Debt	CWTR	UIDW
78CG	HSBC BANK PLC	WTS LKD A SHS JIANGSU 04/06/20	GB00B5MN3L37	SDRV	Securitised derivatives			27/07/2010	04/06/2020	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
78CI	HSBC BANK PLC	WTS LKD A ZHENGZHOU 11/06/20	GB00B3LF0T35	SDRV	Securitised derivatives			27/07/2010	11/06/2020	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
78EG	HSBC BANK PLC	WL OAS QINGDAO HAIER CO 08/06/20	GB00B5Q3YH24	SDRV	Securitised derivatives			17/08/2010	08/06/2020	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
78EH	HSBC BANK PLC	WL OAS FUYAO GLASS INDS GRP 08/06/20	GB00B3PS3992	SDRV	Securitised derivatives			17/08/2010	08/06/2020	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
78EJ	HSBC BANK PLC	WL OAS SICHUAN SWELLFUN 08/06/20	GB00B3M3FY61	SDRV	Securitised derivatives			17/08/2010	08/06/2020	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
78JW	HSBC BANK PLC	WTS LKD TO A SHS HUATAI SECS CO 07/07/20	GB00B3VSSM18	SDRV	Securitised derivatives			15/10/2010	07/07/2020	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
78JX	HSBC BANK PLC	WTS LKD A ORDS SHENZHEN FUANNA 31/10/23	GB00BG6MN464	SDRV	Securitised derivatives			07/11/2013	31/10/2023	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
78KL	HSBC BANK PLC	WTS LKD A SHS GD MIDEA 03/06/20	GB00B5YJCK14	SDRV	Securitised derivatives			18/10/2010	03/06/2020	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
78KM	HSBC BANK PLC	WTS LKD A SHS SHANXI CO. 09/06/20	GB00B60FJ762	SDRV	Securitised derivatives			18/10/2010	09/06/2020	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
78KO	HSBC BANK PLC	WTS LKD A SHS BEIQI FOTON 02/06/20	GB00B5TR8798	SDRV	Securitised derivatives			19/10/2010	02/06/2020	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
78KQ	HSBC BANK PLC	WTS LKD A SHS BRIGHT DIARY 09/06/20	GB00B3NTX721	SDRV	Securitised derivatives			19/10/2010	09/06/2020	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
78QQ	HSBC BANK PLC	WRNT LKD A SHS LAO FENG XIANG 21/04/25	GB00BWY56T57	SDRV	Securitised derivatives			28/04/2015	21/04/2025	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
79AS	HSBC BANK PLC	WTS LKD ORD A SHS CAMEL 23/04/25	GB00BX1CC765	SDRV	Securitised derivatives			30/04/2015	23/04/2025	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
