13/12/2010	DORIC NIMROD AIR ONE LIMITED	Financials	Financial Services	Guernsey	Europe	MAIN MARKET 	No	47.54
02/07/2013	DORIC NIMROD AIR THREE LIMITED	Industrials	Industrial Goods & Services	Guernsey	Europe	MAIN MARKET 	No	226.6
14/07/2011	DORIC NIMROD AIR TWO LIMITED	Industrials	Industrial Goods & Services	Guernsey	Europe	MAIN MARKET 	No	376.6
29/03/2011	DOTDIGITAL GROUP PLC	Technology	Technology	United Kingdom	Europe	AIM 	No	298.86
25/03/2009	DOWNING FOUR VCT PLC	Financials	Financial Services	United Kingdom	Europe	MAIN MARKET 	No	64.39
03/05/1996	DOWNING ONE VCT PLC	Financials	Financial Services	United Kingdom	Europe	MAIN MARKET 	No	107.94
09/05/2017	DOWNING STRATEGIC MICRO-CAP INVESTMENT TRUST PLC	Financials	Financial Services	United Kingdom	Europe	MAIN MARKET 	No	49.48
13/04/2005	DOWNING THREE VCT PLC	Financials	Financial Services	United Kingdom	Europe	MAIN MARKET 	No	22.76
05/04/2005	DOWNING TWO VCT PLC	Financials	Financial Services	United Kingdom	Europe	MAIN MARKET 	No	34.42
04/10/2013	DP AIRCRAFT I LIMITED	Industrials	Industrial Goods & Services	Guernsey	Europe	MAIN MARKET 	No	173.37
28/06/2017	DP EURASIA N.V.	Consumer Services	Travel & Leisure	Netherlands	Europe	MAIN MARKET 	Yes	123.57
28/07/2010	DP POLAND PLC	Consumer Services	Travel & Leisure	United Kingdom	Europe	AIM 	No	50.03
01/06/2007	DRAGON-UKRAINIAN PROPERTIES & DEVELOPMENT PLC	Financials	Real Estate	Isle of Man	Europe	AIM 	No	14.16
15/06/2016	DRAPER ESPRIT PLC	Financials	Financial Services	United Kingdom	Europe	AIM 	No	594.35
15/12/2005	DRAX GROUP PLC	Utilities	Utilities	United Kingdom	Europe	MAIN MARKET 	No	1,547.66
13/10/2005	DRIVER GROUP PLC	Industrials	Industrial Goods & Services	United Kingdom	Europe	AIM 	No	43.9
29/05/2015	DRUM INCOME PLUS REIT PLC	Financials	Real Estate	United Kingdom	Europe	MAIN MARKET 	No	36.1
09/07/2012	DUKE ROYALTY LIMITED	Financials	Financial Services	Guernsey	Europe	AIM 	No	90.44
29/03/2017	DUKEMOUNT CAPITAL PLC	Financials	Real Estate	United Kingdom	Europe	MAIN MARKET 	No	1.39
01/04/1987	DUNEDIN ENTERPRISE INVESTMENT TRUST PLC	Financials	Financial Services	United Kingdom	Europe	MAIN MARKET 	No	78.45
21/11/1949	DUNEDIN INCOME GROWTH INVESTMENT TRUST PLC	Financials	Financial Services	United Kingdom	Europe	MAIN MARKET 	No	378.15
12/02/1959	DUNEDIN SMALLER COMPANIES INVESTMENT TRUST PLC	Financials	Financial Services	United Kingdom	Europe	MAIN MARKET 	No	141.9
24/10/2006	DUNELM GROUP PLC	Consumer Services	Retail	United Kingdom	Europe	MAIN MARKET 	No	1,104.50
27/02/2014	DX (GROUP) PLC	Industrials	Industrial Goods & Services	United Kingdom	Europe	AIM 	No	55.99
16/04/2014	EAGLE EYE SOLUTIONS GROUP PLC	Technology	Technology	United Kingdom	Europe	AIM 	No	36.26
30/01/2001	EARTHPORT PLC	Technology	Technology	United Kingdom	Europe	AIM 	No	51.69
18/07/2007	EASTPHARMA LTD	Health Care	Health Care	Bermuda	North America	MAIN MARKET 	Yes	-
30/06/2014	EASYHOTEL PLC	Consumer Services	Travel & Leisure	United Kingdom	Europe	AIM 	No	148.14
22/11/2000	EASYJET PLC	Consumer Services	Travel & Leisure	United Kingdom	Europe	MAIN MARKET 	No	5,219.31
05/05/2000	EBIQUITY PLC	Consumer Services	Media	United Kingdom	Europe	AIM 	No	33.47
21/09/1995	ECCLESIASTICAL INSURANCE OFFICE PLC			United Kingdom	Europe	MAIN MARKET 	No	160.74
12/12/2005	ECHO ENERGY PLC	Oil & Gas	Oil & Gas	United Kingdom	Europe	AIM 	No	53.05
27/06/2003	ECKOH PLC	Technology	Technology	United Kingdom	Europe	AIM 	No	96.01
08/02/2017	ECO (ATLANTIC) OIL & GAS LTD	Oil & Gas	Oil & Gas	Canada	North America	AIM 	Yes	77.21
26/09/1995	ECO ANIMAL HEALTH GROUP PLC	Health Care	Health Care	United Kingdom	Europe	AIM 	No	328.89
26/09/2016	ECOFIN GLOBAL UTILITIES AND INFRASTRUCTURE TRUST PLC	Financials	Financial Services	United Kingdom	Europe	MAIN MARKET 	No	114.38
20/01/2006	ECR MINERALS PLC	Basic Materials	Basic Resources	United Kingdom	Europe	AIM 	No	3.16
14/12/2016	ECSC GROUP PLC	Technology	Technology	United Kingdom	Europe	AIM 	No	8.87
25/04/2017	EDDIE STOBART LOGISTICS PLC	Industrials	Industrial Goods & Services	United Kingdom	Europe	AIM 	No	434.35
11/05/2012	EDEN RESEARCH PLC	Health Care	Health Care	United Kingdom	Europe	AIM 	No	22.69
21/02/2005	EDENVILLE ENERGY PLC	Basic Materials	Basic Resources	United Kingdom	Europe	AIM 	No	4.18
11/04/2006	EDGE PERFORMANCE VCT PLC	Financials	Financial Services	United Kingdom	Europe	MAIN MARKET 	No	23.04
07/09/1987	EDINBURGH DRAGON TRUST PLC	Financials	Financial Services	United Kingdom	Europe	MAIN MARKET 	No	678.73
08/02/1952	EDINBURGH INVESTMENT TRUST PLC	Financials	Financial Services	United Kingdom	Europe	MAIN MARKET 	No	1,321.96
10/07/1998	EDINBURGH WORLDWIDE INVESTMENT TRUST PLC	Financials	Financial Services	United Kingdom	Europe	MAIN MARKET 	No	558.66
28/10/2014	EDISTON PROPERTY INVESTMENT COMPANY PLC	Financials	Real Estate	United Kingdom	Europe	MAIN MARKET 	No	230.35
02/04/2015	EDITA FOOD INDUSTRIES S.A.E.	Consumer Goods	Food & Beverage	Egypt	Middle East	MAIN MARKET 	Yes	-
04/08/1998	EFG-HERMES HOLDING S.A.E.	Financials	Banks	Egypt	Middle East	MAIN MARKET 	Yes	-
17/01/2008	EGDON RESOURCES PLC	Oil & Gas	Oil & Gas	United Kingdom	Europe	AIM 	No	17.68
06/11/1995	EI GROUP PLC	Consumer Services	Travel & Leisure	United Kingdom	Europe	MAIN MARKET 	No	773.01
02/03/2000	EIGHT PEAKS GROUP PLC	Financials	Financial Services	United Kingdom	Europe	AIM 	No	1,152.87
23/03/2007	EIH PLC	Financials	Financial Services	Isle of Man	Europe	AIM 	No	12.86
07/04/2017	EJF INVESTMENTS LTD	Financials	Financial Services	Jersey	Europe	MAIN MARKET 	No	127.47
07/07/2010	EKF DIAGNOSTICS HOLDINGS PLC	Health Care	Health Care	United Kingdom	Europe	AIM 	No	160.6
06/06/2011	EL ORO LTD	Financials	Financial Services	Guernsey	Europe	ADMISSION TO TRADING ONLY 	No	44.22
03/09/2012	ELAND OIL & GAS PLC	Oil & Gas	Oil & Gas	United Kingdom	Europe	AIM 	No	257.59
18/05/1998	ELDERSTREET DRAPER ESPRIT VCT PLC	Financials	Financial Services	United Kingdom	Europe	MAIN MARKET 	No	37.74
22/03/2006	ELECOSOFT PLC	Technology	Technology	United Kingdom	Europe	AIM 	No	63.45
18/02/1976	ELECTRA PRIVATE EQUITY PLC	Financials	Financial Services	United Kingdom	Europe	MAIN MARKET 	No	336.51
01/06/1967	ELECTROCOMPONENTS PLC	Industrials	Industrial Goods & Services	United Kingdom	Europe	MAIN MARKET 	No	3,179.18
26/05/2015	ELEGANT HOTELS GROUP PLC	Consumer Services	Travel & Leisure	United Kingdom	Europe	AIM 	No	60.39
19/04/1999	ELEKTRON TECHNOLOGY PLC	Industrials	Industrial Goods & Services	United Kingdom	Europe	AIM 	No	82.26
01/04/1964	ELEMENTIS PLC	Basic Materials	Chemicals	United Kingdom	Europe	MAIN MARKET 	No	1,246.65
29/03/2010	EMIS GROUP PLC	Technology	Technology	United Kingdom	Europe	AIM 	No	639.45
15/02/2017	EMMERSON PLC	Financials	Financial Services	Isle of Man	Europe	MAIN MARKET 	No	23.17
30/06/2014	EMPIRIC STUDENT PROPERTY PLC	Financials	Real Estate	United Kingdom	Europe	MAIN MARKET 	No	580.58
03/11/2004	EMPRESARIA GROUP PLC	Industrials	Industrial Goods & Services	United Kingdom	Europe	AIM 	No	39.95
27/07/2005	EMPYREAN ENERGY PLC	Oil & Gas	Oil & Gas	United Kingdom	Europe	AIM 	No	36.74
08/11/2017	EN+ GROUP PLC	Basic Materials	Basic Resources	Jersey	Europe	MAIN MARKET 	No	-
17/12/2007	ENDEAVOUR INTERNATIONAL CORPORATION	Oil & Gas	Oil & Gas	United States	North America	MAIN MARKET 	Yes	0.93
16/03/2018	ENERGEAN OIL & GAS PLC	Oil & Gas	Oil & Gas	United Kingdom	Europe	MAIN MARKET 	No	881.79
02/06/1997	ENERGISER INVESTMENTS PLC	Financials	Financial Services	United Kingdom	Europe	AIM 	No	1.42
06/04/2010	ENQUEST PLC	Oil & Gas	Oil & Gas	United Kingdom	Europe	MAIN MARKET 	No	490.45
18/05/2012	ENTEQ UPSTREAM PLC	Oil & Gas	Oil & Gas	United Kingdom	Europe	AIM 	No	18.5
15/07/2010	ENTERTAINMENT ONE LTD.	Consumer Services	Media	Canada	North America	MAIN MARKET 	Yes	1,912.81
15/12/2003	EP GLOBAL OPPORTUNITIES TRUST PLC	Financials	Financial Services	United Kingdom	Europe	MAIN MARKET 	No	139.23
21/09/2018	EPE SPECIAL OPPORTUNITIES LIMITED	Financials	Financial Services	Bermuda	North America	AIM 	Yes	39.9
23/09/2009	EPISTAR CORPORATION	Technology	Technology	Taiwan	Asia	ADMISSION TO TRADING ONLY 	Yes	-
24/07/2014	EPWIN GROUP PLC	Industrials	Construction & Materials	United Kingdom	Europe	AIM 	No	120.84
20/10/2008	EQTEC PLC	Utilities	Utilities	Ireland	Europe	AIM 	Yes	23.09
26/02/2010	EQUATORIAL PALM OIL PLC	Consumer Goods	Food & Beverage	United Kingdom	Europe	AIM 	No	6.06
27/10/2015	EQUINITI GROUP PLC	Industrials	Industrial Goods & Services	United Kingdom	Europe	MAIN MARKET 	No	969.53
15/07/2014	ERGOMED PLC	Health Care	Health Care	United Kingdom	Europe	AIM 	No	67.29
21/12/2017	ERRIS RESOURCES PLC	Basic Materials	Basic Resources	United Kingdom	Europe	AIM 	No	2.64
08/07/2016	ESCAPE HUNT PLC	Consumer Services	Travel & Leisure	United Kingdom	Europe	AIM 	No	21.78
31/10/2005	ESERVGLOBAL LIMITED	Technology	Technology	Australia	Pacific	AIM 	Yes	64.61
06/06/2005	ESSENTRA PLC	Industrials	Industrial Goods & Services	United Kingdom	Europe	MAIN MARKET 	No	1,065.16
18/03/2002	ESTABLISHMENT INVESTMENT TRUST PLC	Financials	Financial Services	United Kingdom	Europe	MAIN MARKET 	No	37.8
27/03/2013	ESURE GROUP PLC	Financials	Insurance	United Kingdom	Europe	MAIN MARKET 	No	1,163.42
20/04/2011	ETALON GROUP PLC	Financials	Real Estate	Cyprus	Europe	MAIN MARKET 	Yes	-
28/11/2007	E-THERAPEUTICS PLC	Health Care	Health Care	United Kingdom	Europe	AIM 	No	19.88
29/06/2017	ETHERNITY NETWORKS LTD	Technology	Technology	Israel	Middle East	AIM 	Yes	6.99
13/11/2013	EU SUPPLY PLC	Technology	Technology	United Kingdom	Europe	AIM 	No	9.32
02/10/1996	EURASIA MINING PLC	Basic Materials	Basic Resources	United Kingdom	Europe	AIM 	No	9.96
09/03/2015	EUROCELL PLC	Industrials	Construction & Materials	United Kingdom	Europe	MAIN MARKET 	No	242.75
22/01/1990	EUROMONEY INSTITUTIONAL INVESTOR PLC	Consumer Services	Media	United Kingdom	Europe	MAIN MARKET 	No	1,469.57
15/12/2010	EUROPA METALS LTD	Basic Materials	Basic Resources	Australia	Pacific	AIM 	Yes	7.53
11/11/2004	EUROPA OIL & GAS (HOLDINGS) PLC	Oil & Gas	Oil & Gas	United Kingdom	Europe	AIM 	No	12.06
12/10/1983	EUROPEAN ASSETS TRUST NV	Financials	Financial Services	Netherlands	Europe	MAIN MARKET 	Yes	414.54
10/12/2015	EUROPEAN METALS HOLDINGS LIMITED	Basic Materials	Basic Resources	British Virgin Islands	North America	AIM 	Yes	27.59
18/05/2017	EVE SLEEP PLC	Consumer Goods	Personal & Household Goods	United Kingdom	Europe	AIM 	No	27.86
05/08/1996	EVERGREEN MARINE CORPORATION (TAIWAN) LD.	Industrials	Industrial Goods & Services	Taiwan	Asia	PROFESSIONAL SECURITIES MARKET 	Yes	-
07/11/2013	EVERYMAN MEDIA GROUP PLC	Consumer Services	Travel & Leisure	United Kingdom	Europe	AIM 	No	161.86
21/10/2015	EVGEN PHARMA PLC	Health Care	Health Care	United Kingdom	Europe	AIM 	No	16.57
16/05/2016	EVR HOLDINGS PLC	Telecommunications	Telecommunications	United Kingdom	Europe	AIM 	No	66.6
08/06/2005	EVRAZ PLC	Basic Materials	Basic Resources	United Kingdom	Europe	MAIN MARKET 	No	8,178.03
17/12/2009	EXILLON ENERGY PLC	Oil & Gas	Oil & Gas	Isle of Man	Europe	MAIN MARKET 	No	113.06
11/10/2006	EXPERIAN PLC	Industrials	Industrial Goods & Services	Jersey	Europe	MAIN MARKET 	No	18,016.08
30/06/1999	EZZ STEEL COMPANY - S.A.E.	Basic Materials	Basic Resources	Egypt	Middle East	MAIN MARKET 	Yes	-
29/10/1992	F&C CAPITAL & INCOME INVESTMENT TRUST PLC	Financials	Financial Services	United Kingdom	Europe	MAIN MARKET 	No	330.46
21/03/2005	F&C COMMERCIAL PROPERTY TRUST LIMITED	Financials	Real Estate	Guernsey	Europe	MAIN MARKET 	No	1,115.92
29/06/1959	F&C GLOBAL SMALLER COMPANIES PLC	Financials	Financial Services	United Kingdom	Europe	MAIN MARKET 	No	871.89
16/04/2008	F&C MANAGED PORTFOLIO TRUST PLC	Financials	Financial Services	United Kingdom	Europe	MAIN MARKET 	No	135.06
22/03/1999	F&C PRIVATE EQUITY TRUST PLC	Financials	Financial Services	United Kingdom	Europe	MAIN MARKET 	No	256.58
01/03/2007	F&C UK HIGH INCOME TRUST PLC	Financials	Financial Services	United Kingdom	Europe	MAIN MARKET 	No	210.7
01/06/2004	F&C UK REAL ESTATE INVESTMENTS LIMITED	Financials	Real Estate	Guernsey	Europe	MAIN MARKET 	No	230.11
12/06/2014	FAIR OAKS INCOME LIMITED	Financials	Financial Services	Guernsey	Europe	MAIN MARKET 	No	316.36
05/08/2014	FAIRFX GROUP PLC	Financials	Financial Services	United Kingdom	Europe	AIM 	No	233.05
20/06/2013	FALANX GROUP LIMITED	Industrials	Industrial Goods & Services	British Virgin Islands	North America	AIM 	Yes	9.23
28/03/2013	FALCON OIL & GAS LTD.	Oil & Gas	Oil & Gas	Canada	North America	AIM 	Yes	147.84
12/07/2017	FANDANGO HOLDINGS PLC	Financials	Financial Services	United Kingdom	Europe	MAIN MARKET 	No	0.6
11/10/2004	FAR EASTERN NEW CENTURY CORPORATION	Consumer Goods	Personal & Household Goods	Taiwan	Asia	ADMISSION TO TRADING ONLY 	Yes	-
13/11/2008	FAR EASTONE TELECOMMUNICATIONS CO LTD	Telecommunications	Telecommunications	Taiwan	Asia	ADMISSION TO TRADING ONLY 	Yes	-
27/06/2003	FAROE PETROLEUM PLC	Oil & Gas	Oil & Gas	United Kingdom	Europe	AIM 	No	620.49
17/11/2015	FARON PHARMACEUTICALS OY	Health Care	Health Care	Finland	Europe	AIM 	Yes	31.96
15/03/2006	FASTFORWARD INNOVATIONS LIMITED	Financials	Financial Services	Guernsey	Europe	AIM 	No	20.19
06/09/2006	FASTJET PLC	Consumer Services	Travel & Leisure	United Kingdom	Europe	AIM 	No	22.65
04/05/1995	FBD HOLDINGS PLC	Financials	Insurance	Ireland	Europe	MAIN MARKET 	Yes	315.41
20/06/2014	FDM GROUP (HOLDINGS) PLC	Technology	Technology	United Kingdom	Europe	MAIN MARKET 	No	1,050
31/01/2006	FEDERAL BANK LIMITED (THE)			India	Asia	PROFESSIONAL SECURITIES MARKET 	Yes	-
28/03/2011	FEDERAL GRID COMPANY OF UNIFIED ENERGY SYSTEM, PUBLIC JOINT-STOCK COMPANY	Utilities	Utilities	Russian Federation	Europe	MAIN MARKET 	Yes	-
31/12/2003	FEEDBACK PLC	Industrials	Industrial Goods & Services	United Kingdom	Europe	AIM 	No	5.07
23/11/2010	FERGUSON PLC	Industrials	Industrial Goods & Services	Jersey	Europe	MAIN MARKET 	No	15,103.77
20/06/2007	FERREXPO PLC	Basic Materials	Basic Resources	United Kingdom	Europe	MAIN MARKET 	No	1,178.43
07/11/2014	FEVERTREE DRINKS PLC	Consumer Goods	Food & Beverage	United Kingdom	Europe	AIM 	No	4,189.32
30/06/2017	FFI HOLDINGS PLC	Financials	Financial Services	United Kingdom	Europe	AIM 	No	50.5
13/06/1996	FIDELITY ASIAN VALUES PLC	Financials	Financial Services	United Kingdom	Europe	MAIN MARKET 	No	276.52
19/04/2010	FIDELITY CHINA SPECIAL SITUATIONS PLC	Financials	Financial Services	United Kingdom	Europe	MAIN MARKET 	No	1,183.18
06/11/1991	FIDELITY EUROPEAN VALUES PLC	Financials	Financial Services	United Kingdom	Europe	MAIN MARKET 	No	966.55
15/03/1994	FIDELITY JAPAN TRUST PLC	Financials	Financial Services	United Kingdom	Europe	MAIN MARKET 	No	221.62
17/11/1994	FIDELITY SPECIAL VALUES PLC	Financials	Financial Services	United Kingdom	Europe	MAIN MARKET 	No	730.35
13/01/2003	FIH GROUP PLC	Industrials	Industrial Goods & Services	United Kingdom	Europe	AIM 	No	42.46
04/11/2016	FILTA GROUP HOLDINGS PLC	Industrials	Industrial Goods & Services	United Kingdom	Europe	AIM 	No	73.02
24/10/1994	FILTRONIC PLC	Technology	Technology	United Kingdom	Europe	AIM 	No	60
01/10/1963	FINDEL PLC	Consumer Services	Retail	United Kingdom	Europe	MAIN MARKET 	No	242.04
23/02/2007	FINSBURY FOOD GROUP PLC	Consumer Goods	Food & Beverage	United Kingdom	Europe	AIM 	No	166.24
25/03/1953	FINSBURY GROWTH & INCOME TRUST PLC	Financials	Financial Services	United Kingdom	Europe	MAIN MARKET 	No	1,420.80
30/04/2014	FIREANGEL SAFETY TECHNOLOGY GROUP PLC	Industrials	Industrial Goods & Services	United Kingdom	Europe	AIM 	No	30.99
14/08/1998	FIRESTONE DIAMONDS PLC	Basic Materials	Basic Resources	United Kingdom	Europe	AIM 	No	23.58
28/03/2002	FIRST DERIVATIVES PLC	Technology	Technology	United Kingdom	Europe	AIM 	No	1,073.05
22/12/2000	FIRST PROPERTY GROUP PLC	Financials	Financial Services	United Kingdom	Europe	AIM 	No	56.12
16/06/1995	FIRSTGROUP PLC	Consumer Services	Travel & Leisure	United Kingdom	Europe	MAIN MARKET 	No	1,103.18
31/12/1996	FISHER (JAMES) & SONS PLC	Industrials	Industrial Goods & Services	United Kingdom	Europe	MAIN MARKET 	No	955.01
23/03/1000	FISHGUARD & ROSSLARE RAILWAYS & HARBOURS COMPANY			United Kingdom	Europe	MAIN MARKET 	No	-
04/06/2015	FISHING REPUBLIC PLC	Consumer Goods	Personal & Household Goods	United Kingdom	Europe	AIM 	No	2.51
30/03/2000	FISKE PLC	Financials	Financial Services	United Kingdom	Europe	AIM 	No	9.58
14/10/2008	FLETCHER KING PLC	Financials	Real Estate	United Kingdom	Europe	AIM 	No	4.37
15/08/2006	FLOWGROUP PLC	Industrials	Industrial Goods & Services	United Kingdom	Europe	AIM 	No	0.21
21/05/2014	FLOWTECH FLUIDPOWER PLC	Industrials	Industrial Goods & Services	United Kingdom	Europe	AIM 	No	67.12
15/12/2010	FLYBE GROUP PLC	Consumer Services	Travel & Leisure	United Kingdom	Europe	MAIN MARKET 	No	84.93
02/08/1993	FLYING BRANDS LD	Technology	Technology	Jersey	Europe	MAIN MARKET 	No	2.44
11/12/2014	FOCUSRITE PLC	Consumer Goods	Personal & Household Goods	United Kingdom	Europe	AIM 	No	255.69
29/04/2015	FONDUL PROPRIETATEA S.A.	Financials	Financial Services	Romania	Europe	MAIN MARKET 	Yes	-
02/11/2017	FOOTASYLUM PLC	Consumer Services	Retail	United Kingdom	Europe	AIM 	No	31.08
29/02/2000	FORBIDDEN TECHNOLOGIES PLC	Technology	Technology	United Kingdom	Europe	AIM 	No	20.68
21/03/1952	FOREIGN & COLONIAL INVESTMENT TRUST PLC	Financials	Financial Services	United Kingdom	Europe	MAIN MARKET 	No	3,925.39
16/03/1998	FORESIGHT 4 VCT PLC	Financials	Financial Services	United Kingdom	Europe	MAIN MARKET 	No	88.56
02/11/2010	FORESIGHT SOLAR & INFRASTRUCTURE VCT PLC	Financials	Financial Services	United Kingdom	Europe	MAIN MARKET 	No	39.13
29/10/2013	FORESIGHT SOLAR FUND LIMITED	Financials	Financial Services	Jersey	Europe	MAIN MARKET 	No	546.92
17/11/1997	FORESIGHT VCT PLC	Financials	Financial Services	United Kingdom	Europe	MAIN MARKET 	No	120.43
21/04/2016	FORTERRA PLC	Industrials	Construction & Materials	United Kingdom	Europe	MAIN MARKET 	No	523.15
31/08/2012	FOX MARBLE HOLDINGS PLC	Industrials	Construction & Materials	United Kingdom	Europe	AIM 	No	15.25
25/09/2013	FOXTONS GROUP PLC	Financials	Real Estate	United Kingdom	Europe	MAIN MARKET 	No	146.36
05/09/2016	FRAGRANT PROSPERITY HOLDINGS LIMITED	Financials	Financial Services	British Virgin Islands	North America	MAIN MARKET 	Yes	0.54
05/08/2016	FRANCHISE BRANDS PLC	Consumer Services	Retail	United Kingdom	Europe	AIM 	No	62.11
09/05/1983	FRENCH CONNECTION GROUP PLC	Consumer Services	Retail	United Kingdom	Europe	MAIN MARKET 	No	40.48
28/07/2004	FRENKEL TOPPING GROUP PLC	Financials	Financial Services	United Kingdom	Europe	AIM 	No	22.31
14/05/2008	FRESNILLO PLC	Basic Materials	Basic Resources	United Kingdom	Europe	MAIN MARKET 	No	6,052.84
14/03/2005	FRONTERA RESOURCES CORPORATION	Oil & Gas	Oil & Gas	Cayman Islands	North America	AIM 	Yes	50.47
15/07/2013	FRONTIER DEVELOPMENTS PLC	Consumer Goods	Personal & Household Goods	United Kingdom	Europe	AIM 	No	517.19
31/01/2011	FRONTIER IP GROUP PLC	Industrials	Industrial Goods & Services	United Kingdom	Europe	AIM 	No	24.88
03/11/2005	FRONTIER SMART TECHNOLOGIES GROUP LIMITED	Technology	Technology	Cayman Islands	North America	AIM 	Yes	28.9
08/02/2005	FRUTAROM INDUSTRIES LD	Basic Materials	Chemicals	Israel	Middle East	MAIN MARKET 	Yes	-
24/12/2009	FULCRUM UTILITY SERVICES LD	Utilities	Utilities	Cayman Islands	North America	AIM 	Yes	135.55
27/08/1996	FULLER, SMITH & TURNER PLC	Consumer Services	Travel & Leisure	United Kingdom	Europe	MAIN MARKET 	No	304.3
30/11/2015	FUNDING CIRCLE SME INCOME FUND LIMITED	Financials	Financial Services	Guernsey	Europe	MAIN MARKET 	No	337.49
25/06/2014	FUNDSMITH EMERGING EQUITIES TRUST PLC	Financials	Financial Services	United Kingdom	Europe	MAIN MARKET 	No	312.72
18/12/2017	FUSION ANTIBODIES PLC	Health Care	Health Care	United Kingdom	Europe	AIM 	No	15.57
22/07/2003	FUTURA MEDICAL PLC	Health Care	Health Care	United Kingdom	Europe	AIM 	No	14.07
25/06/1999	FUTURE PLC	Consumer Services	Media	United Kingdom	Europe	MAIN MARKET 	No	392.3
17/08/2006	G3 EXPLORATION LIMITED	Oil & Gas	Oil & Gas	Cayman Islands	North America	MAIN MARKET 	Yes	57.59
20/07/2004	G4S PLC	Industrials	Industrial Goods & Services	United Kingdom	Europe	MAIN MARKET 	No	3,754.86
19/07/2017	GABELLI MERGER PLUS+ TRUST PLC			United Kingdom	Europe	MAIN MARKET 	No	70.93
19/02/2015	GABELLI VALUE PLUS+ TRUST PLC	Financials	Financial Services	United Kingdom	Europe	MAIN MARKET 	No	133.72
15/11/1999	GAIL (INDIA) LD	Oil & Gas	Oil & Gas	India	Asia	PROFESSIONAL SECURITIES MARKET 	Yes	-
31/03/2006	GALANTAS GOLD CORPORATION	Basic Materials	Basic Resources	Canada	North America	AIM 	Yes	9.33
28/09/2011	GALILEO RESOURCES PLC	Basic Materials	Basic Resources	United Kingdom	Europe	AIM 	No	3.3
27/03/1972	GALLIFORD TRY PLC	Consumer Goods	Personal & Household Goods	United Kingdom	Europe	MAIN MARKET 	No	1,122.52
06/01/2015	GAMA AVIATION PLC	Industrials	Industrial Goods & Services	United Kingdom	Europe	AIM 	No	118
11/06/2014	GAME DIGITAL PLC	Consumer Services	Retail	United Kingdom	Europe	MAIN MARKET 	No	53.18
06/10/1994	GAMES WORKSHOP GROUP PLC	Consumer Goods	Personal & Household Goods	United Kingdom	Europe	MAIN MARKET 	No	1,224.46
01/08/2013	GAMING REALMS PLC	Consumer Services	Travel & Leisure	United Kingdom	Europe	AIM 	No	18.2
10/10/2014	GAMMA COMMUNICATIONS PLC	Telecommunications	Telecommunications	United Kingdom	Europe	AIM 	No	803.57
25/11/2013	GAN PLC	Technology	Technology	United Kingdom	Europe	AIM 	No	50.18
08/06/2015	GATELEY (HOLDINGS) PLC	Industrials	Industrial Goods & Services	United Kingdom	Europe	AIM 	No	182.92
27/10/2006	GATTACA PLC	Industrials	Industrial Goods & Services	United Kingdom	Europe	AIM 	No	40.25
27/08/2010	GB GROUP PLC	Technology	Technology	United Kingdom	Europe	AIM 	No	889.29
22/02/2017	GBGI LIMITED	Financials	Insurance	Guernsey	Europe	AIM 	No	75.22
19/04/2004	GCM RESOURCES PLC	Basic Materials	Basic Resources	United Kingdom	Europe	AIM 	No	16.56
23/10/2015	GCP ASSET BACKED INCOME FUND LIMITED	Financials	Financial Services	Jersey	Europe	MAIN MARKET 	No	340.82
22/07/2010	GCP INFRASTRUCTURE INVESTMENTS LIMITED	Financials	Financial Services	Jersey	Europe	MAIN MARKET 	No	1,089.83
20/05/2013	GCP STUDENT LIVING PLC	Financials	Real Estate	United Kingdom	Europe	MAIN MARKET 	No	610.94
03/06/2015	GEAR4MUSIC (HOLDINGS) PLC	Consumer Goods	Personal & Household Goods	United Kingdom	Europe	AIM 	No	108.29
10/07/2006	GEIGER COUNTER LIMITED	Financials	Financial Services	Jersey	Europe	ADMISSION TO TRADING ONLY 	No	20.94
19/02/2007	GEM DIAMONDS LIMITED	Basic Materials	Basic Resources	British Virgin Islands	North America	MAIN MARKET 	Yes	165.1
04/04/2007	GENEDRIVE PLC	Health Care	Health Care	United Kingdom	Europe	AIM 	No	4.6
22/06/2011	GENEL ENERGY PLC	Oil & Gas	Oil & Gas	Jersey	Europe	MAIN MARKET 	No	691.98
06/07/1990	GENERAL ACCIDENT PLC	Financials	Insurance	United Kingdom	Europe	MAIN MARKET 	No	-
01/10/1952	GENERAL ELECTRIC COMPANY	Industrials	Industrial Goods & Services	United States	North America	MAIN MARKET 	Yes	92,505.31
06/07/1989	GENESIS EMERGING MARKETS FUND LD	Financials	Financial Services	Guernsey	Europe	MAIN MARKET 	No	892.11
12/11/2007	GENUS PLC	Health Care	Health Care	United Kingdom	Europe	MAIN MARKET 	No	1,470.86
29/05/2018	GEORGIA CAPITAL PLC	Financials	Financial Services	United Kingdom	Europe	MAIN MARKET 	No	427.86
06/11/2015	GEORGIA HEALTHCARE GROUP PLC	Health Care	Health Care	United Kingdom	Europe	MAIN MARKET 	No	289.7
17/12/2010	GEORGIAN MINING CORPORATION	Basic Materials	Basic Resources	British Virgin Islands	North America	AIM 	Yes	10.25
04/08/2017	GETBUSY PLC	Technology	Technology	United Kingdom	Europe	AIM 	No	23.96
23/09/2005	GETECH GROUP PLC	Oil & Gas	Oil & Gas	United Kingdom	Europe	AIM 	No	12.96
22/12/2014	GFINITY PLC	Consumer Services	Media	United Kingdom	Europe	AIM 	No	32.03
